,name,title,rating,date,text,helpful_vote
137,Rakesh Kumar,Optimum nutrition helpline is sinking,4,25-Aug-21,As I am very old consumer of gold standard so I can say it's genuine but for a new person it's doubtful. Optimum nutrition phone number remain always busy so checking authentication is very tuff job.As usual taste is very mind. If you want taste try On Isolate .,
138,Sharaf Ali,"For the right purpose, this is the best around here. Know your prupose before you buy.",5,6-Jun-19,"Expensive but yeah, trustable. No side effects or anything. I suggest this for people with asthma issues, they'll be able to workout harder and still take lesser medicines than before. This helps in good ways, but if the motive is to gain weight or get bulk- go for mass gainers. This is for the built ones or the ones who only want lean muscles and strength.",
139,Shayan Raza,Amazon Amazon Amazon,1,6-Jul-21,Fake Products ....Fake Products Glanbia Confirm this is Fake manufacturing date or expiry date not match with Glanbia record and the colour is also different from original product,
140,varun,Just 3 months before expiry.,1,15-Jul-20,"The product i recieved was just 3 months away from expiry . The sellers are finishing off their old stock with offer prices. Please dont buy this from this seller, dont make the mistake i made. I think nutrabay.com has better quality version for a little bit higher price , they specifically says their products are far feom expiry date . I rgret not buying from them . This is the worst mistake i made online . I WOULD NOT RECOMMENT THIS SELLER .",
141,AmazonCustomer,Genuine Product,5,26-Nov-18,Seller: Cloudtail IndiaIt has signs of ON AUTHENTICATION(Original)*Hologram seal*Date & Batch code*ON branded scoop*Cardboard on cap*2 years difference between mfg. & exp.There are two types of tub bottom designs circular indentation & mold marked. ON websites only post one type of photo of bottom which is confusing. I attached all photos with this review.,
142,Swagger,Not Worth,1,15-Mar-19,"I had a soft corner on this brand but unfortunately despite performing intense workout of HIIT cum Weight Lifting i found no major results as i had intake three scoops a day, I was expecting some major results according to the cost i had spent and the workout that i've done, totally dissatisfactory",
143,Sandeep Upadhyay,"Looks fake, don't taste like what I know it should",1,12-Dec-20,"I have had this flavour earlier and really liked it. But this time the shipment looks fake. Taste is like kid's chocolate drink. I have to add half spoon more and less liquid to get the taste, but still not there..... thankfully ordered for lower weight.",
144,Naveen Kumar,Fake product,1,22-Mar-21,"It?? a fake product . Got it without the inside seal , don?? purchase  .try my protein or something else",
145,Aman,Does what it says.,5,13 April 2022,A good and trusted brand. Have been using for quite some time with no issues even though I am lactose intolerant.,
146,Mahesh,Genuine one!,5,17-Feb-22,I received a genuine product! Flavour I ordered was double chocolate I didn?? taste that great. Over all I can give 4.5/5. If you have money in your pocket you can go for it.,
147,chirag,Scoop is not original,4,3-May-21,Not ON scoop but product seems genuine,
148,Mohammed Fahad,FAKE PRODUCT RECEIVED,1,28-Aug-20,Dont buy any supplements from amazon i thought i got original whey also checked authenticity on ON website but after consuming it for 5 days i got pimples breakout all over my body AND BLOATING AND DIGESTION PROBLEM.,
149,AbhilashPro,ON gold standard,5,7-May-18,its taste is awesome...and the scoop is deep inside...you have to find it,
150,Pawan Singh,Genuine Product !!,5,23-Jan-21,"The product which I received from Amazon was original as per the testing guidelines provided by ON, also it completely dissolved without any lumps or undissolved particles and also tasted great ????",
151,kishor R.,Doubt on authentication,1,24-Nov-21,Doubt on authentication of code...As the code torned off while scratching,
152,Siddhanth,Decent; but could be better in taste.,4,28-Mar-21,The quality is great; of course it?? from Optimum Nutrition; but the flavour could have been so much better. Lately I??e been experimenting with flavours from different brands. Double rich chocolate from ON. Isn?? going to be my pick in near future. MyProtein is way better in terms of taste and quality too.,
153,rohit,"Awesome, there's no better protein then ON",5,11-Aug-22,"I've been using ON for more than an year. I've tried multiple brands, but ON suits me the most. Very digestible and also absorbs quickly in water or milk.",
154,Nicki Susan Alex,Nicki Susan Alex,5,1-Feb-20,"The supplement is a good addition for *anyone* looking for added protein in their diet. I prefer having this flavor of whey with my scrumptious meal of oats along with chocolate soya milk, mashed banana, chia seeds, pumpkin seeds, sunflower seeds, almonds, cocoa powder, sugar-free peanut butter and honey. It rounds to a whole 600-700kcal, but sure is filling. Also, we are talking about Double Chocolate. The Very Strawberry was a huge let down.",
155,Diwakar Deora,Best flavour among all.,5,4-Nov-20,Ordered it from the amazon for the second time. Genuine product and good after the gym workout..Chocalate flavour is sometjing you should order beacuse previously i got the banana flavour which i didint like it.. but this time its really good and tasty one. Writing review after after finishing it so go blindly for it..,
156,Nipun G.,Fake product,1,13-Oct-21,The scoop inside it is Made in India. This product is supposed to be made in USA and imported in India. Taste is not good. Vacuum is also different  than what is shown in Optimum Nutrition?? site. Its a very good first copy. Total waste of money.,
157,Prathima,Taste/flavour of the Whey Protein Powder,1,6-Aug-20,"I have bought your company's product before and really liked the product in terms of taste and effect/recovery. But with my last order, I was unhappy with the taste of the whey protein powder, it was Delicious strawberry. It has a very artificial and distinct taste, which I do not like. There is a kind of after taste which is not good.",
158,venkat,Worst product ever from amazon Since long years,1,20-May-20,"I forgot to check inside, Today just opened and mixed a scoop, wah I never tasted this worst protein ever... its not even protein, Its just full of dust it seems, all fake, I want replacement or refund... dont trust to buy this seller... highly red alert,",
159,Ashutosh,Fake product,1,27-Oct-21,This taste like rotten food and very bad smell. I couldn't take even a sip.But the code is verified on ON website.But the inside powder is fake.Don't buy.,
160,Amazon Customer,Fake fake don?? waste your money,1,9-Jun-22,Fake item it very dangerous also.do not waste your money and health,
161,Vritansh Kamal,The packaging was damaged. No batch number printed on the box,1,12-Mar-22,The protein box was damaged in packagingThere was NO BATCH number printed on the neck or bottom.It showed authentic on website. But didn't seem like with the kind of packaging and looked flawed.,
162,Nazneen,Mocha cappuccino - terribly sweet,2,4-Nov-19,The rating is only for the taste of the flavour mocha cappuccino. It is quite terribly sweet. Tried with water and with milk. But sweet either ways. Dont think any health conscious person would like this overly sweet flavour,
163,Ankysh,Total fake!!!I wish there was zero rating to give to this .,1,20-Dec-19,"Dont buy it is total fake .I had bought the original from abroad and this one is like 6 times diluted ,even though all identifications are correct .Waste of money.I have switched to myprotein now",
164,Amazon Customer,Powder smelling bad,1,16-Nov-21,"Worst product, it started smelling bad in first 15 days, dont buy this product. Not recommended",
165,Komal Sonawale,Not bad,3,8-Feb-19,"I found the combination of chocolate,peanut butter and marshmallows appealing at first but when I tasted it, it was average. Then again the opinion is just based on my preference and taste buds. It?? amazing that a scoop of whey powder can not only have various flavours but also a significant amount of protein.My recommended ON whey protein flavours would be Double Rich Chocolate & Mocha Cappuccino. You won?? regret them! :)",
166,Amazon Customer,Authentic and Proven Product,5,24-Feb-19,"Buying nutrition online was a concern for me , because of the authenticity of the product.But after trying the product, which proved to be authentic and soon followed by results, wiped off my worries.The importer let's you check the authenticity of the product, by providing you with a code hidden on the label of the product.This can be verified at thier website. Nevertheless, also look for the standard authentic features of ON, to be double sure.",
167,PUNEET SHARMA,Don?? buy it because of the name!!,2,29-May-19,I think it was fake . I had bloated feeling and it has lumps when I used it with water. Real ON won?? give you all of that. I think MB ISO or Grass fed whey is much better .Thumps down to ON,
168,Arnav Kapoor,100% Genuine Product!,5,10-Dec-18,This ON Whey Protein delivered by Amazon is 100% Genuine. I??e checked:-1. The Label2. The Importer?? Seal3. The Manufacturing and Expiry Date4. The Scoop inside the Box5. Mixability and Taste6. No Spelling Errors7. Sealed BoxAll these indicates it was a genuine product.Amazon can be trusted for buying authentic supplements.Thank you! :),
169,Abhi Goswami,Go for it Guys,5,16-Jun-19,"The media could not be loaded.
                



?I am using ON products from long time and always go for original product because its directly connected with our body/health. ON products is only imported in India by ??right commodities??and i got its scratch code with hallmark. This product is 100% original plus lowest price around ??600. Thanks Amazon??",
170,TECHNICAL WH STORE,Very Effective Product For Those Who Want Gain Mass,5,12-Jun-22,"It's really helpful for beginners and there is no harmful effects of this, but always take suggestions from your trainer and get knowledge about how much quantity is good for your diet.",
171,Mahesh Kumar,but you should have it will ice-cream with banana like a milk shake,5,11-Oct-17,"It really works,but you should have it will ice-cream with banana like a milk shake.And you should try it for 3-4months minimum to get best results.it will get you perfect body and helps you gain weight with proper workouts.",
172,SHEKHAR TIRAKANNAVAR,Quiet difficult to judge whether original or fake,3,3-Feb-20,"I'm not understanding onething there is lots of different between healthkart and Amazone product..  1st time bought it from healthkart and 2nd time Amazone because of less price but Amazone product did not come longer than healthkart so I feel quantity is less and 2nd it did not work out for me as original but when checked in website with scratch code it says original, I'm completely confused.",
173,Vineet,Not inner cilcle shape seal from product from GLANBIA,1,1-Oct-19,"Just i recvd this ON product and i found their is no inner seal on it, everything is looks like original but their is not inner circle shape seal, it's seems like duplicate, bcs before i ws buy some others companies protein tht was outer as well as inner seal also. I suggest don't buy before confirmation. Thnk u.",
174,Aryan Kumar Gupta,Genuine Product,4,30-Jan-21,I like the taste of this protein powderNd the double chocolate flavor is awesome . First time i place the order from cloudtail and its original .For check it's authenticity i go through some step which is given on original website of optimum nutritionAnd i found my product authentic .I wish that i receive the same quality next time also and many many times.,
175,Ranjan Roy,Its authentic,5,26-Jun-22,I've been using it for the past one year and never ever faced any issues.,
176,Rakesh somayya,Fake,1,2-Aug-20,Fake product verified with serial numberIt?? fake,
177,pritam p.,Its Fake..,1,20-May-21,"It's completely fake, taste different, not as double rich chocolate. Also No Expiry date & manufacturing date on Jar which must be on Jar . Also jar is leak already, look like it's already opened. Want Refund immediately..",
178,Sahil Anand,Supplements for maintaining muscle mass,5,12-Aug-19,This is a nice product helps in maintaining muscle mass during an intense workout.Highly recommended for beginners take it during or just after a workout with water or milk.Beware of fake products in the market and before consuming check the code validity at the back of the box on its website for the authenticity of the product.,
179,Ankur,Fake product delivered,1,6-Dec-20,I am using this product since long time and never faced quality issue with Amazon delivery. But this time I have received fake product which doesn?? dissolve in water completely and tastes very bad. Really surprised with the Brand?? authenticity they claim for,
180,Subham sabat,Expiry date is jun 2021.but expiry date was displayed March 2022,1,9-Nov-20,"Expiry date was mentioned on March 2022. That's reason I purchased ..but I received the product which expiry dates is jun 2021..Displaying something and delivering other thing. How could u so irresponsible..worst experience,Flipkart is the best..they delivered what they display",
181,Rahul s.,Original,5,9-Sep-21,Its the fourth time i have ordered it??nd its still the original product??nd also the product itself is very good??verytime i order the product come from delhi??ometimes i worry because delhi is known for fraud????????,
182,George Mathew,Flavour is kind of meh,4,13-Jul-20,"I feel like ON will benefit from adding more flavour options or at least formulating something similar to BSN, the chocolate flavours are almost always kind of meh. The protein powder itself is very good, the sweetness is palatable as compared to Nitrotech.",
183,Nishant,Authentication Check,1,29 April 2019,This ON whey got delivered to me an hour back as soon as I open it; the top seal was already open from a corner and there is no scoop in the box. It has made me skeptical the product is not genuine.,
184,Varunesh Tripathi,Not sealed properly...,1,11-Aug-21,"Seems like the item is underweight,plus it wasn't sealed properly...scoop is missing too..Probably I will return it.",
185,Prasad,Genuine product,5,27-Jun-20,Received genuine product. Cloudtail India is listed as official seller on the website authenticateon.in and the product came with all the markers that help you identify if the product is genuine or not. The 6 digit scratch code was instantly validated on the website. The flavor is good.,
186,Giran Inder,Buy from trusted retailer,5,25-May-22,"Awesome and authentic product, I always makes sure by checking the product and mixing it for absorption as per the guidelines by ON for my personal satisfaction and every time I get it from Touch retail I have no doubts left",
187,Bot,Best results so far,5,30-May-21,Good taste. Dissolves almost completely in water with just spoon. Gives good muscle gain.,
188,Edl,Contains caffeine,2,18-Aug-21,"If you're not a coffee drinker or have a low tolerance for caffeine, this will keep you up at night.",
189,setu,"Original, but they can work on with the flavor",5,3-Nov-20,"Its original product. I did not like the taste compared to myProtein Impact whey protein chocolate smoothie flavor. But again I choosed to order this, as it claims 24gm of protein per scoop compared to myProtein which is 19gm",
190,Mohit,It's fake product,1,8-Jun-22,"The media could not be loaded.
                



?It's fake product",
191,AMS,??% genuine,5,18-Nov-19,"Genuineness - 100%Flavour - very goodThe major doubt was about genuineness as news about fake product of all over the internet but don't worry, you get 100% product here. (My experience. Make sure you check the genuineness criterias)",
192,Dr RAVI H B,So worthy the money! But it still works it?? just expensive,4,15-Mar-21,Wonderful product with expensive price tag! But flavour is average,
193,shashikishor chavhan,"ON is best, but dont buy from Amazon if you are not regularly working out as expiry is too soon",5,27-Feb-21,"The product is too old, if you buy from Amazon you will hardly get 3-4 months to finish the product as the it is soon about to expire.Pretty bad shelf life policy",
194,ADS,Fake product,1,5-Aug-22,This protein is fake. Has a very bad taste. The code on the box is correct but the protein inside is fake. The box was not sealed when received.,
195,Akshay Yelve,Good authentic product,5,19-Feb-21,Authentic product verfied with code. No seal inside means it is original product as optimum nutrition doesn't put seal inside. Also mentioned in product pics on amazon.,
196,Ronnie,My review for the product,4,11-Aug-19,Mocha cappuccino optimum nutrition taste more like a coffee with little bit more sugar. ..but is delivers what it is made for....so guys plz don't abuse cloud tail india as they deliver guinuine product and doing very well by delivering product at your door. ...,
197,jitender p.,Authentic,5,10 April 2021,Easily digestible and effective.- Take 1 scoop after workout with water.- Authentic and safe- Most important don't totally dependent on supplement do add other nutrients from other sources of food besides this supplement.,
198,arun das,Sometimes poison,1,25-Jan-19,"Sometimes I receive the powder which after consuming keeps dehydrating the whole night, and keeps awaking the whole night.I think there is problem with company itself , the company would be mixing the expiry powder in some of the jar to avoid there loss.There is no such duplicate powder.",
199,rohan,Fake Product!,1,6-Oct-21,The authentication code has been scratched off. This is a fake product.Not expected from Amazon!,
200,Krishna,Cap Broken & leakage issues,1,5-Nov-21,When I opened the Amazon boxFinding issues with this product1- Broken cap2- 6 holes inside the sealing3- leakage issues,
201,Aswin Suresh,Genuine and Great...,4,17-Dec-19,First of all the product is genuine...I bought it two times and both the time I got the genuine ones..Great product for both Beginners as well as proffessionals...The taste is good..I bought the double rich choclate flavour which tastes good...Overall a good product...,
202,Sagar chalke,This product code verification is incorrect but I think product is genuine!,3,19-Oct-20,I think product is genuine but I tryed to SMS code verification but code is incorrect..I was tryed 4 to 5 time this is not Acceptable code.,
203,rakshanda,Fake product recieved,1,27-Oct-21,Firstly the product was fake and I was admitted in hospital because of it's continuous use,
204,Saurav shashank,Atleast you have something to rely on. Check it?? auth before use.,4,7-Aug-19,"I have trust on cloudtail, every product reaches me was genuine and on time.. hope it maintains the same in future .. and for the ON WHEY, I ll say it is worth the price.. a bit expensive.. I always look for any discount if I can get.. my trainer referred me this best part is you can very easily check is it is genuine or not.. double rich chocolate.. yummy.. add it to your smoothie or milk shakes it tastes even better..",
205,Aditya,Expiry May 2021 product delivered,2,12-Nov-20,The product was delivered in nov 2020 and had a date of import as May 2019 and expiry as May 2021.No mention of nearing expiry in the product description. Please refrain from such concealing of information.,
206,Grishma,"Must buy, the taste is awesome.",5,2-Jun-21,"Must buy, the taste is good plus easy to consume. Good for beginners",
207,Amazon Customer,Duplicate product,1,14-Mar-21,"Duplicate product, doesnt mix with water.. money wasted big time.",
208,kishan,Genuine product but poor packing : cloudtail,5,18-Oct-20,"Received a genuine product, thanks to sellers cloudtailBut packing was very poor ...Checked the by powder mixing in water an no residues found.",
209,VeNe,Five Stars,5,1-Jun-18,This is only one protein powder is recommended. I am using from USA last 6 years after exercise.,
210,??$yglid??,Amazon should add expiry date of the product being sold,1,23-Jul-20,Expiry is very very near October 2020 hence taste is almost gone - manufacturing is October 2018.,
211,Manpreet singh.,Its Duplicate Product.,1,8-Dec-20,Its fake Product .who is the Seller.its Mix with Bournvita for duplicate method..Dont buy this product.. through Amazon its Duplicate ..,
212,Vaibhav,Fake product delivered,1,20-Jun-20,I buy this product regularly but this time it looks a fake product was delivered. First of all it was not sealed properly. Secondly even on consuming 1/2 scoop I get stomach ache and bad stomach. Be careful while buying the product.,
213,Preeti J.,Fake not expecting from cloud tail,1,16-Jun-21,"Not for beginner nor for any human,It?? the true definition of poison.Full of saw dust and it hurts throat and stomach. Although I have ordered many time it?? the first time I got fake product.",
214,Suvasish Mantry,Worst delhivery,1,28-Mar-22,Product is best but the delhivery was pathetic..placed order on 18 Mar..seller despatch on 26 Mar after 8days.. very very disappointing,
215,Chandrashekhar Mulye,Taste is different than what I had ordered from ON,1,21-Dec-21,I checked authentication. It checked out but taste is different for sure.,
216,Sushil Kumar,????????????????? ????????? ?????? ??????,1,25-May-22,"??? ???????????? ??????????????????????, ??? ?????????????? ?????? ????? ??? ON WHEY GOLD PROTEIN POWDER, CHOCOLATE FLAVOUR ?????? ?????????? ?????? ?????? ??????€ ??? ??? ?????? ????????? ??? ??????????? ?????? ???????????? ?????? ?????? ????? ??????????? ???????????? ??? ???????????? ?????? ?????,
217,Amoghvarsh Khemalapure,Issue is resolved..great.. product quality nd authenticity of seller is verified by Amazon.,4.0,13 February 2021,Due to flavour nd near expiry I got suspicious about the genuiness..but product is genuine,
218,Zibrail tanwar,This product r fack,1.0,18 November 2021,The media could not be loaded.",
222,Sosame,Check expiry before buying,3,1-Feb-21,3stars is for sending product very close to expiry,
223,Amazon Customer,Its original,5,19-Jun-19,"Im using it and its very good and seems original, also i feel energy after consuming it.It mixed really well.Im taking it with water, because with milk it doesn't suits me.Taste is not good,but thats ok i m not using it for taste,im using for my protein need.",
224,Amazon Customer,Received local product,1,16-Jun-21,Received local product,
225,Akshay Kumar,Taste worst TO the CORE??,1,15-Jun-21,"Worst Taste dude it sucks and there is a chemical Taste in it , don't go for it. It is a waste of money and you wont USE it just go for other products , this is my honest review",
226,Serajul,My part of my life,5,26-Jun-21,One word i can if someone thinking just if he or she takes 1lb and want to see the max result its a myth this is the best product in protein world so you have to take it regulary and then you will surely find differences. Atleast 2to3months.,
227,Dharti,Taste is pathetic ??,1,5-Aug-21,The taste of double rich chocolate is pathetic ????????I don't know if this product is real or fake!,
228,Somen,Original product,5,24-Aug-21,Thank you Amazon and the seller. I have received the original supplement. Great.,
229,SAK97,Best way,5,13-Sep-21,Good result.,
230,Anish Veigas,Authentic Product,5,15-Mar-19,Was very skeptical ordering Whey on Amazon since supplements are highly fake in the market but this is genuine I'm sure I have used ON Whey and almost know all the flavor by smell and taste. Nothing fake about this prouct.,
231,Ajay Augustin,Flavor: 7/10,5,13-Oct-20,Well I had the chocolate flavors before! Pretty good. But this one is just not the besttt. It?? still okay okay kind of a flavor. I recommend you just shake the whey with milk or water and don?? mix it with a blender.,
232,Lalit Jareda,Fraud,1,2-Aug-21,"Fake product, didn't even refunded my amount!Totally thrash service.Lost my money also!. Never buy from here. Better go buy from nutrbay or some authentic site.",
233,Subhajit Saha,"Got Authentic product, checked thoroughly.",5,25-Aug-18,"Packaging was excellent. Checked hologram, seal, label spellings, brand qr code, brand bar code, importers seal, importers scratch code verified, tub bottom mfd and exp date print, on gold scoop, solubility in water, weight of  product. Got authentic product. Thumbs up toh Cloudtail.",
234,Inder Gupta,Not original product.,1,3-May-21,"I found it after use, Its not original product. It should observe in the water automatically in 30 secs but it's not. However I bought it early from the supplement store and it was observing quickly and automatically in 30 secs. So I doubt it's not original.",
235,daili joseph,Not original,1,31-Oct-20,"look at the photo i uploaded. This is how they hv hidden the 6 digit secret code for checking the authenticity of the product.. they did this intentionally, sold my cloudtail. Verry disappointed...",
236,Bala,Authentic product!,4,11-Aug-21,"I was worried about the previous reviews about fake products. But I got a authentic one, all the informations mentioned on the official site matches the product regarding authenticity. Also tastes good. I'll update my review after few days wrt the results.",
237,Naveen patekar,On should work on authentication,1,10-Aug-20,Product is fake and taste like gluecon-D. I don't know how is this is happening is it the shipment or the warehouse. ON should do something about it.,
238,Udit,Not good taste,1,3-May-22,Not palatable,
239,Abhishek Sharma,Best whey if u r beginner,5,15-Jul-21,Best whey isolate for beginners if it's your first time with whey just go for it its trusted flavour is good easy to blend and it won't go heavy on your digestive system,
240,Amazon Customer,Fake,1,6 April 2021,After delivery Within 6 month Expiry date. Look like not original product,
241,digvijay dhapola,FAKE FAKE FAKE!!! I repeat FAKE!!,1,4-Jul-20,"FAKE FAKE FAKE!!! I repeat FAKE!!DO NOT BUY IF THE SELLER IS GLANBIA.. there's no taste of chocolate , the box has a reddish tint(fake packaging)... there is no ON hologram...if there would be way to sue Amazon and seller, I would have definitely done it for sure as they are gambling with user's health..",
242,Rohith KS,Alert 100 % fake,1,5-Nov-18,"Packing and QR code all are genue ! But the powder mixability and taste is not good t all, i have purchased this product before from Healthcart that's 100% genue. Buyers i think it's not from US, powder is flying on the water just like plastic sand , amazon dislikes ??",
243,SAEED BHATIA,Satisfied.,5,22-Oct-19,"A very handy delivery, at first I was confused that whether I should buy this product from Amazon but it's all okay, u can purchase this after verifying I tried the taste and absorbing ability it felt good so I am satisfied.",
244,Paras Nath,Nothing can beat Optimum Nutrition,5,16-Jul-22,"I have been using the product past 2-3 months . If you workout seriously and keep your diet on check , ON gold standard would definitely be showing the best result you want for your body.",
245,k anand rao,Not good,1,18-Sep-18,Some thing wrong.  The shake with water is totally watery and tasteless.  I have used one heapful scoop with one glass of water.  I bought the same product previously. Was very happy with it.,
246,A Prakash,very good,4,19-Mar-21,estimated before delivery,
247,Amit kumar sahu,I don't think it's genuine,1,30-Jul-21,"I have tested its authenticity.It looks genuine from the outside but when i opened it, the scoop was transparent and the ON logo was not there.",
248,Shubham Johri,Genuine,5,4-Dec-21,It's genuine. But it is difficult to digest so your stomach will take some time to get used to it.,
249,Purna Ghosh,Very robust and reliable,5,8-Mar-20,"Some flavours are very good like cookie and cream. Can look at taking out other flavours also like banana, coconut, litchi etc.",
250,vivek,Trebbile,1,28-Jun-19,"Taste very bad .I think its a fake product because since i started its consumption i had health issues. Like stomach ache , vomitting ,indigestion.",
251,# Maharaja Soorajmal,Received only 10 scoops,1,24-Feb-22,Totally fake product I feel stomach pain Hain bloating on face lots of red red pimples and spots on back,
252,satvik,100% genuine.. go for it!,5,18-Nov-20,Delivery was within said time.. product is 100% genuine.. taste is awesome.. mixes easily with milk and water.. thumbs up????,
253,Amazon Customer,Looks fake product,1,7-Aug-21,According to the video the white paper cover should be present inside the lid.But I haven't found any white paper seal.Looks fake product ??,
254,Amazon Customer,Fake product,1,6-Aug-22,"Tampered packing, already scratched authentication number. Worst taste...It's A FAKE PRODUCT",
255,Ankit,Overall Good Product.,5,5-Nov-20,ON Nutrition Whey Protein Powder is very good & appears to be imported as per the sticker. Chocolate Flavour is yummy. Absorbency can be concluded only when does a regular jim for atleast 3 to 4 months.,
256,sanjesh,fake product.,1,13 April 2021,bakwas product.dont buy.  Fake product. Everyday i felt stomach ache after drinking. Now I stopped.,
257,Kazi Hasan Ali,Terrible taste,2,24-May-21,"I have bought chocolate flavour, tastes really bad. taste wise ultimate nutration is better and value for money as well.",
258,Anil Chauhan,Good one,5,21-Jul-20,"It?? a good product, ensure you buy from cloud tail only with either Glanbia or Bright commodities as distributors.",
259,Shaik Sameer Mohammad,"Worst ever product, waste of money",1,14-Sep-21,Can?? imagine how this turned outI??e bought this with my hard earned money thinking that buying a good international brand will be different from other non reputed brandsBut now I?? regretting my thoughts,
260,Teja devireddy,Bad product No return policy  don't buy this product,1,22-Aug-21,Bad product No return policy  don't buy products  best to buy at near stores amozom playing aa brokerage and they could not solved the customer problemWasted money and time with Amazon,
261,User,Fake suppliment,1,20-Jan-21,I have been using this product  since 1 year. But time this product taste different more sweet and completely not dissolving in water compare to my last one.I feel this not genuine supplement.I trust that cloudtaile provide genuine protien.,
262,Soniya,Fraudulent And Fake Product,1,5-May-19,This product is fraudelent. Its not original. The powder forms a foam and gives bland taste whereas we have been using this protein from last 5 years but first time dared to order from amazon to which we are shocked. There is a huge difference in original graphics of logo and the one we orderd from amazin. PLEASE DO NOT BUY,
263,Three eyed raven,Dont buy ...its humble request to you...totally fake product,1,11-Mar-21,Plz do not buy this product...it?? totally fake product... after consuming this whey i had a stomach pain.... plz dont buy its my humble request to you guyz,
264,Pranjal Singh,Review,5,6-Aug-21,Very good proteinGood dissolvebilityGood results,
265,Sohel.A,ZABARDAST!!!,5,30-Aug-21,"Frankly speaking was afraid of buying from Amazon after reading negative review, but thanks to Touchstone (glanbia authorised partner) for providing geniune product and Amazon for on-time delivery",
266,phil,Not up to to the mark,2,14-Dec-20,Just like drinking bournvita,
267,Swagata S.,Container only half full,1,23-Sep-20,Container was only half full and no scoop was included.  Never have had this experience with other brands of Whey Protein that I have purchased in the past.  I don't believe this is a result of "contents settling".  I do not recommend this product.  Value for the price is questionable.,
268,Edge,New white translucent scoop,4,28-May-21,It as this new white translucent scoop instead of golden opaque scoop. Online verification was successful.,
269,Rashmi Gupta,Wow Product,5,8 April 2022,This product is for young generation who are going to GYM regularly,
270,Maliny,very useful..,5,28-Mar-21,brand says it all..just needed original and cloudtail does the job,
271,Pooja,Great product!!!,5,22-Mar-21,I think the Only issue for beginners is it's too costly for them otherwise it's a good choice and a great product??,
272,Harshal Jadhav,Great product and looking forward for more flavours,5,24-May-21,Great product. But need more flavours from optimum NutritionDouble rich chocolate is good but would love to try other flavours also.,
273,Sashi,Duplicate product,1,13-Sep-20,I have received a duplicate product. It taste nothing like whey. I tried a spoon of the product and vomited all day. I have learned my lesson and will never buy supplements online again from here.,
274,Harshal,great product,4,22-Dec-19,This is excellent product for all gym lovers if you want to feed your body without any worry about the unethical means.,
275,Kirtesh Kuckian,Authentic but Old,3,3-Dec-20,Authentic product sent but MFG date is June 2019. Old product sent and only 6 months left till expiry..,
276,Prasad,"Its not genuine Product, Its a fake...",1,11-Dec-20,"Its not the original protein, The taste is completely different and its not genuine..Please dnt buy.",
277,Bhimraj,Bad quality,1,22-Dec-20,Don't buy this product.It's not original.,
278,Rajib saha,I discovered nothing,3,5-Nov-19,I discovered nothing why i should continue to use it as a regular running with light workout s as a fitness enthusiast,
279,Mritunjay kumar,Authenticity issue,1,6-May-21,I have doubts regarding authenticity of this product..... The scoop is not golden in colour with ON mark....it's transparent..... please help me with that,
280,Soumadeep Mondal,One of the best whey protein,4,30-Aug-20,It's amazing for beginners. It's not like others whey protin those taste are worst. It's taste is amazing. I love this.,
281,MEHROTRA A. K.,Value for money,5,16 April 2021,"Good flavour, regular user,& absorbable value for money",
282,ketan,Good for health and body building.,5,17-Jul-19,Good protine taste is good this is my first order double rich chocolate mra ye 2 lbs ka 40 days chla hai or ab  aaj he 5 lbs ka order keya hai valila icecream  usko bhe kha k dekhte hai kaisa rahe ga uska taste aa jaye ga mre pas  2 ya 3 din tk .,
283,Robert,Scoop is broken Inside. Feel like duplicate product,1,24-Feb-22,Broken scoop Inside and feel like Duplicate product,
284,Gagan Chauhan,Good product,5,22-Mar-21,The product is absolutely original ...reached in time and,
285,nishant chowdhary,Worst taste protien ever. You take it and you will hate taking protien. Smells bad.,1,15-Aug-22,Worst taste of a protien supplement. Cant even withdtand the smell. Taste awfull and you??l start hating protien.,
286,nikhil,Old and non genuine product,1,19-Feb-21,Old stock product... Imported date is 9/2019 and seling in 2021.Sticker placed from outside  which seems passted from 3rd party.Cant say product is genuine or not....,
287,Aniket,Seal already broken,1,12-Aug-21,"The media could not be loaded.
                



?Packaging is so cheap don?? buy this product looks fake  seal is already broken",
288,jaspreet singh bal,Genuine,5,16-Aug-21,A genuine product with verification code is just so relaxing that I am taking good dietary supplement,
289,Shubham Kulshrestha,Say No to Artificial Proteins,1,14-Oct-18,Never go for any kind of protein and weight gainer.Believe me NEVER. These can cause serious health issues to digestive system.Go for Natural ways,
290,Aryaman,Poor packaging but authentic product,4,6-Aug-19,"A good quality product. The major issue with purchasing whey protein online is authenticity, but the product was authentic. I?? only certain with ??loud tail??seller, not sure about others. It had a dent on the jar and jar cap was also deformed (not circular). It was the only thing disappointing.",
291,Adarsh Bhati,Not better then Big Muslces,3,29-Jul-19,It is good in taste and no changes in muscles,
292,sreejith,Great product,5,15-Oct-19,Great flavour... original product as described...NOTE:  Make sure you dont mix it with warm or hot water... it should be mixed in cold or normal temp water or it will clump...,
293,tvaexp,Close to expiry product,3,17-Mar-21,The product delivered is just few months away from the date of expiry. Supplier should send more recently packed products so that customer can use without the worry of product expiry in 2 months.,
